"";"id_usuario";"genero_usuario";"edad_usuario";"fecha_alta";"hora_alta"
"27044";1192059;"FEMALE";52;"2024-08-14";"16:27:49"
"27058";1131977;"FEMALE";42;"2024-03-23";"18:44:25"
"27075";1192055;"FEMALE";59;"2024-08-14";"16:25:19"
"27087";1192308;"FEMALE";45;"2024-08-14";"23:58:47"
"27095";1163402;"FEMALE";41;"2024-06-07";"12:14:28"
"27108";1139204;"FEMALE";42;"2024-04-02";"16:50:14"
"27115";1190091;"FEMALE";43;"2024-08-10";"16:51:31"
"27116";1192382;"FEMALE";42;"2024-08-15";"10:23:16"
"27117";1152577;"FEMALE";51;"2024-05-06";"08:34:27"
"27123";1112675;"FEMALE";50;"2024-02-16";"15:09:32"
"27170";1181896;"FEMALE";44;"2024-07-23";"16:56:34"
"27214";1192352;"FEMALE";50;"2024-08-15";"08:42:49"
"27215";1174868;"FEMALE";61;"2024-07-08";"17:59:55"
"27218";1192922;"FEMALE";41;"2024-08-16";"06:45:47"
"27236";1192297;"FEMALE";66;"2024-08-14";"23:38:34"
"27246";1193046;"FEMALE";45;"2024-08-16";"13:09:47"
"27247";1100531;"FEMALE";50;"2024-01-25";"23:52:37"
"27261";1158589;"FEMALE";71;"2024-05-21";"12:51:48"
"27293";1193327;"FEMALE";41;"2024-08-16";"22:41:40"
"27297";1179660;"FEMALE";53;"2024-07-18";"16:15:48"
"27318";1096166;"FEMALE";54;"2024-01-20";"20:35:58"
"27327";1192818;"FEMALE";46;"2024-08-15";"19:46:09"
"27343";1099909;"FEMALE";49;"2024-01-25";"09:19:53"
"27354";1179023;"FEMALE";49;"2024-07-17";"18:47:54"
"27359";1193675;"FEMALE";59;"2024-08-17";"16:41:39"
"27379";1185119;"FEMALE";43;"2024-07-30";"07:19:27"
"27380";1119566;"FEMALE";49;"2024-02-28";"19:39:28"
"27389";1193200;"FEMALE";43;"2024-08-16";"16:59:56"
"27398";1193684;"FEMALE";50;"2024-08-17";"16:47:45"
"27406";1191905;"FEMALE";49;"2024-08-14";"13:58:24"
"27408";1145508;"FEMALE";43;"2024-04-17";"00:32:38"
"27416";1193870;"FEMALE";43;"2024-08-18";"10:11:49"
"27432";1191649;"FEMALE";47;"2024-08-13";"19:42:58"
"27448";1194092;"FEMALE";43;"2024-08-18";"17:21:14"
"27475";1114012;"FEMALE";46;"2024-02-18";"18:20:50"
"27488";1194168;"FEMALE";41;"2024-08-18";"20:35:54"
"27509";1194283;"FEMALE";43;"2024-08-19";"11:49:06"
"27522";1190678;"FEMALE";57;"2024-08-11";"17:23:31"
"27554";1207049;"FEMALE";41;"2024-09-14";"15:17:05"
"27566";1084597;"FEMALE";44;"2024-01-02";"10:42:02"
"27604";1142741;"FEMALE";53;"2024-04-09";"13:41:09"
"27612";1143627;"FEMALE";55;"2024-04-11";"04:26:37"
"27615";1112543;"FEMALE";54;"2024-02-16";"11:25:20"
"27624";1083585;"FEMALE";58;"2024-01-01";"02:08:01"
"27631";1130511;"FEMALE";56;"2024-03-21";"07:34:23"
"27643";1123999;"FEMALE";47;"2024-03-06";"22:32:40"
"27654";1116979;"FEMALE";55;"2024-02-23";"17:38:21"
"27657";1143841;"FEMALE";44;"2024-04-11";"11:21:06"
"27687";1126930;"FEMALE";42;"2024-03-12";"08:48:30"
"27724";1144523;"FEMALE";59;"2024-04-12";"11:32:37"
"27736";1107582;"FEMALE";54;"2024-02-08";"11:14:12"
"27740";1095516;"FEMALE";61;"2024-01-19";"20:26:54"
"27764";1144482;"FEMALE";52;"2024-04-12";"10:21:49"
"27767";1113084;"FEMALE";57;"2024-02-17";"11:06:41"
"27781";1129109;"FEMALE";57;"2024-03-17";"17:20:37"
"27809";1086181;"FEMALE";54;"2024-01-04";"13:51:20"
"27824";1142734;"FEMALE";53;"2024-04-09";"13:28:03"
"27832";1131722;"FEMALE";52;"2024-03-23";"14:37:24"
"27838";1131687;"FEMALE";54;"2024-03-23";"14:01:05"
"27843";1145018;"FEMALE";47;"2024-04-14";"17:46:51"
"27855";1144990;"FEMALE";44;"2024-04-14";"16:42:39"
"27860";1139988;"FEMALE";43;"2024-04-04";"17:06:59"
"27877";1089379;"FEMALE";42;"2024-01-09";"20:22:57"
"27893";1124103;"FEMALE";54;"2024-03-07";"08:38:11"
"27898";1145326;"FEMALE";74;"2024-04-16";"13:19:33"
"27899";1094298;"FEMALE";46;"2024-01-17";"20:13:53"
"27906";1145378;"FEMALE";43;"2024-04-16";"16:07:15"
"27907";1145280;"FEMALE";51;"2024-04-16";"09:18:57"
"27910";1145409;"FEMALE";41;"2024-04-16";"17:34:23"
"27913";1106247;"FEMALE";64;"2024-02-06";"08:41:15"
"27917";1094242;"FEMALE";53;"2024-01-17";"19:11:28"
"27922";1145461;"FEMALE";48;"2024-04-16";"21:04:12"
"27943";1131748;"FEMALE";42;"2024-03-23";"15:03:47"
"27965";1107292;"FEMALE";42;"2024-02-07";"19:39:02"
"28019";1092665;"FEMALE";50;"2024-01-15";"10:55:23"
"28022";1146059;"FEMALE";49;"2024-04-18";"12:33:24"
"28039";1143194;"FEMALE";50;"2024-04-10";"13:49:42"
"28049";1145990;"FEMALE";54;"2024-04-18";"09:37:01"
"28060";1130880;"FEMALE";46;"2024-03-21";"19:38:31"
"28067";1145047;"FEMALE";66;"2024-04-14";"21:30:45"
"28077";1140595;"FEMALE";58;"2024-04-05";"22:53:19"
"28084";1146425;"FEMALE";43;"2024-04-19";"09:48:20"
"28100";1146506;"FEMALE";53;"2024-04-19";"12:59:42"
"28117";1127166;"FEMALE";44;"2024-03-13";"08:12:49"
"28129";1146508;"FEMALE";45;"2024-04-19";"13:01:27"
"28133";1115006;"FEMALE";47;"2024-02-20";"13:53:48"
"28142";1145078;"FEMALE";49;"2024-04-15";"09:37:48"
"28160";1145609;"FEMALE";53;"2024-04-17";"12:28:23"
"28172";1118631;"FEMALE";42;"2024-02-27";"10:35:48"
"28179";1129859;"FEMALE";44;"2024-03-19";"09:36:19"
"28185";1146969;"FEMALE";46;"2024-04-20";"12:29:04"
"28205";1147107;"FEMALE";41;"2024-04-20";"15:37:44"
"28206";1147071;"FEMALE";41;"2024-04-20";"14:56:25"
"28212";1147196;"FEMALE";53;"2024-04-20";"17:02:13"
"28220";1146957;"FEMALE";54;"2024-04-20";"12:11:10"
"28234";1115289;"FEMALE";41;"2024-02-20";"19:32:26"
"28237";1146966;"FEMALE";49;"2024-04-20";"12:24:15"
"28247";1128587;"FEMALE";54;"2024-03-16";"18:17:21"
"28259";1137098;"FEMALE";53;"2024-03-30";"19:10:14"
"28264";1147472;"FEMALE";42;"2024-04-21";"10:37:44"
"28291";1125488;"FEMALE";53;"2024-03-09";"14:59:34"
"28295";1088321;"FEMALE";49;"2024-01-08";"12:03:12"
"28301";1147659;"FEMALE";51;"2024-04-21";"16:23:43"
"28307";1147690;"FEMALE";48;"2024-04-21";"17:44:04"
"28319";1122811;"FEMALE";48;"2024-03-05";"10:52:51"
"28325";1107680;"FEMALE";54;"2024-02-08";"15:23:47"
"28359";1123189;"FEMALE";45;"2024-03-05";"18:50:49"
"28361";1147884;"FEMALE";54;"2024-04-22";"14:08:51"
"28364";1147142;"FEMALE";42;"2024-04-20";"16:20:47"
"28373";1130172;"FEMALE";41;"2024-03-19";"17:34:56"
"28391";1148058;"FEMALE";41;"2024-04-22";"21:34:28"
"28393";1148069;"FEMALE";41;"2024-04-22";"22:26:01"
"28406";1114638;"FEMALE";47;"2024-02-19";"18:57:28"
"28410";1131103;"FEMALE";47;"2024-03-22";"12:34:10"
"28411";1109644;"FEMALE";44;"2024-02-12";"12:12:25"
"28414";1143310;"FEMALE";43;"2024-04-10";"16:37:05"
"28418";1147820;"FEMALE";49;"2024-04-22";"11:16:04"
"28419";1119199;"FEMALE";42;"2024-02-28";"10:35:27"
"28424";1128994;"FEMALE";43;"2024-03-17";"15:21:49"
"28429";1148289;"FEMALE";43;"2024-04-23";"15:06:51"
"28443";1148360;"FEMALE";61;"2024-04-23";"16:28:29"
"28450";1148451;"FEMALE";43;"2024-04-23";"18:23:52"
"28460";1146307;"FEMALE";46;"2024-04-18";"20:50:45"
"28461";1113993;"FEMALE";54;"2024-02-18";"18:02:17"
"28508";1145982;"FEMALE";48;"2024-04-18";"09:08:32"
"28516";1147815;"FEMALE";59;"2024-04-22";"10:56:22"
"28521";1148703;"FEMALE";47;"2024-04-24";"13:03:57"
"28561";1148964;"FEMALE";49;"2024-04-24";"22:42:15"
"28599";1130850;"FEMALE";60;"2024-03-21";"18:39:06"
"28640";1149176;"FEMALE";44;"2024-04-25";"19:04:44"
"28650";1148965;"FEMALE";54;"2024-04-24";"22:45:22"
"28661";1149486;"FEMALE";44;"2024-04-27";"12:42:19"
"28678";1106368;"FEMALE";44;"2024-02-06";"12:46:35"
"28681";1123454;"FEMALE";50;"2024-03-06";"11:12:11"
"28694";1122338;"FEMALE";43;"2024-03-04";"16:08:59"
"28702";1120217;"FEMALE";54;"2024-03-01";"05:41:40"
"28707";1121474;"FEMALE";54;"2024-03-03";"14:28:27"
"28749";1099497;"FEMALE";47;"2024-01-24";"18:59:57"
"28750";1092379;"FEMALE";63;"2024-01-14";"18:39:33"
"28754";1139202;"FEMALE";53;"2024-04-02";"16:47:44"
"28769";1150083;"FEMALE";48;"2024-04-28";"17:09:10"
"28784";1149826;"FEMALE";54;"2024-04-28";"12:39:25"
"28792";1143196;"FEMALE";58;"2024-04-10";"13:53:43"
"28807";1149279;"FEMALE";48;"2024-04-26";"13:11:48"
"28826";1090379;"FEMALE";53;"2024-01-11";"17:40:07"
"28829";1147784;"FEMALE";55;"2024-04-22";"05:39:05"
"28832";1133051;"FEMALE";49;"2024-03-25";"12:37:00"
"28850";1150424;"FEMALE";48;"2024-04-29";"16:15:07"
"28860";1127676;"FEMALE";73;"2024-03-15";"01:51:15"
"28876";1134383;"FEMALE";43;"2024-03-27";"17:44:03"
"28900";1092512;"FEMALE";44;"2024-01-14";"20:54:46"
"28904";1115077;"FEMALE";54;"2024-02-20";"15:33:39"
"28913";1150767;"FEMALE";46;"2024-04-30";"21:30:50"
"28940";1150885;"FEMALE";53;"2024-05-01";"11:32:04"
"28965";1099976;"FEMALE";43;"2024-01-25";"11:25:05"
"28973";1100951;"FEMALE";41;"2024-01-26";"18:58:57"
"28979";1150900;"FEMALE";53;"2024-05-01";"12:17:36"
"28980";1118656;"FEMALE";48;"2024-02-27";"11:10:59"
"29014";1149949;"FEMALE";45;"2024-04-28";"15:16:33"
"29050";1151495;"FEMALE";57;"2024-05-02";"19:17:16"
"29052";1138429;"FEMALE";46;"2024-04-01";"17:01:37"
"29067";1150781;"FEMALE";47;"2024-04-30";"22:22:51"
"29072";1151629;"FEMALE";47;"2024-05-03";"10:18:09"
"29090";1147850;"FEMALE";54;"2024-04-22";"12:57:52"
"29104";1151813;"FEMALE";62;"2024-05-03";"16:14:27"
"29105";1151425;"FEMALE";48;"2024-05-02";"16:05:54"
"29131";1151937;"FEMALE";53;"2024-05-03";"21:59:52"
"29151";1152048;"FEMALE";54;"2024-05-04";"12:10:20"
"29169";1131777;"FEMALE";53;"2024-03-23";"15:30:11"
"29181";1152095;"FEMALE";41;"2024-05-04";"13:44:53"
"29183";1152229;"FEMALE";50;"2024-05-04";"18:04:38"
"29217";1152265;"FEMALE";43;"2024-05-04";"20:03:15"
"29234";1152393;"FEMALE";45;"2024-05-05";"13:33:45"
"29241";1152522;"FEMALE";41;"2024-05-05";"18:03:28"
"29255";1089556;"FEMALE";45;"2024-01-10";"09:08:26"
"29264";1110379;"FEMALE";48;"2024-02-13";"14:33:06"
"29271";1152078;"FEMALE";52;"2024-05-04";"13:18:18"
"29272";1152606;"FEMALE";63;"2024-05-06";"10:32:44"
"29280";1134716;"FEMALE";54;"2024-03-28";"12:44:17"
"29286";1121291;"FEMALE";44;"2024-03-03";"11:04:05"
"29303";1146626;"FEMALE";41;"2024-04-19";"16:27:34"
"29316";1128954;"FEMALE";44;"2024-03-17";"14:19:41"
"29336";1147980;"FEMALE";51;"2024-04-22";"17:49:35"
"29338";1152695;"FEMALE";67;"2024-05-06";"14:40:05"
"29365";1116487;"FEMALE";41;"2024-02-22";"19:46:22"
"29368";1153178;"FEMALE";48;"2024-05-07";"20:03:03"
"29401";1117986;"FEMALE";46;"2024-02-25";"16:41:04"
"29418";1152865;"FEMALE";74;"2024-05-06";"23:12:17"
"29421";1139788;"FEMALE";41;"2024-04-04";"09:21:54"
"29431";1153547;"FEMALE";54;"2024-05-08";"17:25:01"
"29433";1153585;"FEMALE";64;"2024-05-08";"18:08:17"
"29435";1119424;"FEMALE";54;"2024-02-28";"16:58:28"
"29439";1153654;"FEMALE";61;"2024-05-08";"19:58:04"
"29447";1153638;"FEMALE";50;"2024-05-08";"19:24:23"
"29468";1153910;"FEMALE";49;"2024-05-09";"01:48:11"
"29469";1153732;"FEMALE";48;"2024-05-08";"21:44:46"
"29477";1153338;"FEMALE";43;"2024-05-08";"11:34:12"
"29492";1127978;"FEMALE";42;"2024-03-15";"16:15:47"
"29499";1100101;"FEMALE";46;"2024-01-25";"14:38:35"
"29505";1154062;"FEMALE";61;"2024-05-09";"09:22:55"
"29506";1153408;"FEMALE";50;"2024-05-08";"13:46:23"
"29514";1099823;"FEMALE";48;"2024-01-25";"00:08:13"
"29518";1153702;"FEMALE";42;"2024-05-08";"20:59:34"
"29521";1154239;"FEMALE";47;"2024-05-09";"11:42:30"
"29541";1154442;"FEMALE";58;"2024-05-09";"13:34:48"
"29584";1154741;"FEMALE";49;"2024-05-09";"16:15:16"
"29585";1154759;"FEMALE";41;"2024-05-09";"16:22:45"
"29586";1154201;"FEMALE";54;"2024-05-09";"11:18:13"
"29592";1103484;"FEMALE";54;"2024-01-30";"21:40:05"
"29595";1122731;"FEMALE";45;"2024-03-05";"07:35:15"
"29603";1154867;"FEMALE";44;"2024-05-09";"17:18:41"
"29608";1154757;"FEMALE";58;"2024-05-09";"16:22:19"
"29609";1099419;"FEMALE";56;"2024-01-24";"18:20:51"
"29612";1154528;"FEMALE";54;"2024-05-09";"14:25:07"
"29665";1155118;"FEMALE";41;"2024-05-09";"22:14:56"
"29669";1141693;"FEMALE";43;"2024-04-07";"16:47:46"
"29682";1141850;"FEMALE";46;"2024-04-07";"18:48:06"
"29705";1151437;"FEMALE";58;"2024-05-02";"16:33:26"
"29717";1139519;"FEMALE";46;"2024-04-03";"12:35:39"
"29771";1155434;"FEMALE";44;"2024-05-10";"18:56:38"
"29790";1155732;"FEMALE";53;"2024-05-11";"16:06:49"
"29794";1155716;"FEMALE";53;"2024-05-11";"15:55:25"
"29799";1110368;"FEMALE";45;"2024-02-13";"14:22:17"
"29814";1131107;"FEMALE";45;"2024-03-22";"12:37:53"
"29816";1155356;"FEMALE";59;"2024-05-10";"16:13:16"
"29820";1141922;"FEMALE";41;"2024-04-07";"21:19:20"
"29828";1118679;"FEMALE";53;"2024-02-27";"11:44:45"
"29849";1125736;"FEMALE";49;"2024-03-09";"20:21:35"
"29850";1139444;"FEMALE";44;"2024-04-02";"21:32:32"
"29858";1138008;"FEMALE";47;"2024-04-01";"08:43:57"
"29864";1154000;"FEMALE";46;"2024-05-09";"07:39:13"
"29866";1153559;"FEMALE";54;"2024-05-08";"17:37:54"
"29873";1154356;"FEMALE";43;"2024-05-09";"12:57:07"
"29885";1144473;"FEMALE";54;"2024-04-12";"09:55:27"
"29886";1152378;"FEMALE";47;"2024-05-05";"13:00:49"
"29896";1156041;"FEMALE";49;"2024-05-13";"12:49:53"
"29913";1152491;"FEMALE";54;"2024-05-05";"16:37:19"
"29958";1102715;"FEMALE";48;"2024-01-29";"16:24:16"
"29963";1156426;"FEMALE";43;"2024-05-14";"16:53:39"
"29994";1138650;"FEMALE";48;"2024-04-01";"21:38:03"
"30018";1153332;"FEMALE";43;"2024-05-08";"11:25:03"
"30029";1101668;"FEMALE";59;"2024-01-27";"23:12:11"
"30051";1156874;"FEMALE";41;"2024-05-16";"07:56:16"
"30071";1150873;"FEMALE";56;"2024-05-01";"11:03:03"
"30080";1132803;"FEMALE";54;"2024-03-24";"19:07:14"
"30085";1157053;"FEMALE";61;"2024-05-16";"16:38:51"
"30106";1151461;"FEMALE";45;"2024-05-02";"17:39:15"
"30109";1116918;"FEMALE";54;"2024-02-23";"16:05:57"
"30128";1138095;"FEMALE";48;"2024-04-01";"11:56:13"
"30135";1157307;"FEMALE";54;"2024-05-17";"13:45:41"
"30139";1156055;"FEMALE";43;"2024-05-13";"13:15:28"
"30146";1154075;"FEMALE";47;"2024-05-09";"09:35:48"
"30152";1125368;"FEMALE";54;"2024-03-09";"12:28:31"
"30154";1136661;"FEMALE";41;"2024-03-30";"13:50:06"
"30162";1157519;"FEMALE";59;"2024-05-18";"09:06:52"
"30166";1156614;"FEMALE";45;"2024-05-15";"11:32:22"
"30167";1084957;"FEMALE";47;"2024-01-02";"17:38:27"
"30181";1157492;"FEMALE";53;"2024-05-18";"01:22:08"
"30207";1134599;"FEMALE";77;"2024-03-28";"09:08:47"
"30218";1148503;"FEMALE";64;"2024-04-23";"19:48:51"
"30244";1126629;"FEMALE";50;"2024-03-11";"01:15:32"
"30268";1157851;"FEMALE";49;"2024-05-19";"11:50:50"
"30270";1157898;"FEMALE";45;"2024-05-19";"13:29:08"
"30271";1117241;"FEMALE";55;"2024-02-24";"11:19:09"
"30281";1086250;"FEMALE";41;"2024-01-04";"15:39:56"
"30282";1141908;"FEMALE";44;"2024-04-07";"20:41:01"
"30294";1129787;"FEMALE";44;"2024-03-18";"21:22:31"
"30327";1084171;"FEMALE";58;"2024-01-01";"16:49:51"
"30341";1155964;"FEMALE";42;"2024-05-13";"07:06:08"
"30350";1158194;"FEMALE";52;"2024-05-20";"11:42:48"
"30351";1148625;"FEMALE";58;"2024-04-24";"09:48:22"
"30365";1095768;"FEMALE";51;"2024-01-20";"12:48:08"
"30380";1090154;"FEMALE";44;"2024-01-11";"12:43:37"
"30382";1104453;"FEMALE";52;"2024-02-02";"11:48:17"
"30417";1158481;"FEMALE";41;"2024-05-21";"00:44:51"
"30453";1106656;"FEMALE";42;"2024-02-06";"19:51:13"
"30469";1114403;"FEMALE";44;"2024-02-19";"14:30:27"
"30509";1112891;"FEMALE";54;"2024-02-16";"19:46:38"
"30512";1151916;"FEMALE";51;"2024-05-03";"20:10:06"
"30520";1127905;"FEMALE";91;"2024-03-15";"14:18:00"
"30531";1156493;"FEMALE";43;"2024-05-14";"19:44:06"
"30544";1104475;"FEMALE";43;"2024-02-02";"12:46:34"
"30569";1130103;"FEMALE";51;"2024-03-19";"16:03:51"
"30597";1127320;"FEMALE";50;"2024-03-13";"20:27:55"
"30610";1159251;"FEMALE";59;"2024-05-23";"12:49:26"
"30616";1140077;"FEMALE";56;"2024-04-04";"19:42:45"
"30618";1145951;"FEMALE";55;"2024-04-18";"06:15:52"
"30619";1159533;"FEMALE";53;"2024-05-24";"11:26:23"
"30625";1159425;"FEMALE";60;"2024-05-23";"19:51:09"
"30679";1159780;"FEMALE";44;"2024-05-25";"12:02:02"
"30688";1159757;"FEMALE";41;"2024-05-25";"10:47:54"
"30693";1159861;"FEMALE";50;"2024-05-25";"20:04:17"
"30724";1160025;"FEMALE";53;"2024-05-26";"18:01:13"
"30732";1160027;"FEMALE";56;"2024-05-26";"18:11:23"
"30740";1156320;"FEMALE";52;"2024-05-14";"12:12:36"
"30749";1158483;"FEMALE";41;"2024-05-21";"01:30:21"
"30766";1153186;"FEMALE";51;"2024-05-07";"20:22:00"
"30779";1127996;"FEMALE";57;"2024-03-15";"16:40:37"
"30784";1121744;"FEMALE";54;"2024-03-03";"17:47:39"
"30808";1160074;"FEMALE";44;"2024-05-27";"10:10:55"
"30842";1142255;"FEMALE";54;"2024-04-08";"14:54:59"
"30846";1160443;"FEMALE";54;"2024-05-28";"18:55:43"
"30849";1134823;"FEMALE";54;"2024-03-28";"14:56:03"
"30860";1146619;"FEMALE";44;"2024-04-19";"15:58:14"
"30870";1097453;"FEMALE";48;"2024-01-22";"15:15:40"
"30878";1142706;"FEMALE";55;"2024-04-09";"12:17:43"
"30880";1160779;"FEMALE";54;"2024-05-29";"22:12:20"
"30905";1160942;"FEMALE";44;"2024-05-30";"13:52:55"
"30939";1161156;"FEMALE";48;"2024-05-31";"00:06:29"
"30953";1161204;"FEMALE";43;"2024-05-31";"09:59:36"
"30977";1161352;"FEMALE";48;"2024-05-31";"15:49:29"
"30986";1145925;"FEMALE";54;"2024-04-17";"23:48:15"
"31008";1161465;"FEMALE";64;"2024-05-31";"21:36:51"
"31010";1161473;"FEMALE";44;"2024-05-31";"22:20:12"
"31021";1093717;"FEMALE";41;"2024-01-17";"06:36:02"
"31024";1161543;"FEMALE";48;"2024-06-01";"10:53:29"
"31028";1134233;"FEMALE";53;"2024-03-27";"14:56:20"
"31030";1097251;"FEMALE";54;"2024-01-22";"10:52:56"
"31037";1161666;"FEMALE";50;"2024-06-01";"15:02:26"
"31048";1103933;"FEMALE";54;"2024-01-31";"21:05:19"
"31070";1161674;"FEMALE";54;"2024-06-01";"15:15:22"
"31095";1096551;"FEMALE";44;"2024-01-21";"14:01:03"
"31097";1124091;"FEMALE";42;"2024-03-07";"07:33:20"
"31102";1161940;"FEMALE";49;"2024-06-02";"13:28:04"
"31115";1157186;"FEMALE";48;"2024-05-17";"06:32:48"
"31118";1162060;"FEMALE";54;"2024-06-03";"00:07:31"
"31128";1162112;"FEMALE";42;"2024-06-03";"10:24:23"
"31131";1088940;"FEMALE";44;"2024-01-09";"08:22:30"
"31221";1098489;"FEMALE";44;"2024-01-23";"17:54:31"
"31229";1162687;"FEMALE";50;"2024-06-05";"09:27:04"
"31232";1162692;"FEMALE";54;"2024-06-05";"10:32:02"
"31249";1140604;"FEMALE";47;"2024-04-05";"23:10:02"
"31262";1085479;"FEMALE";57;"2024-01-03";"14:10:06"
"31277";1162339;"FEMALE";49;"2024-06-03";"21:02:47"
"31284";1160894;"FEMALE";65;"2024-05-30";"12:27:09"
"31303";1163164;"FEMALE";58;"2024-06-06";"17:31:45"
"31309";1163174;"FEMALE";54;"2024-06-06";"17:43:58"
"31331";1163280;"FEMALE";45;"2024-06-06";"23:39:28"
"31349";1163344;"FEMALE";54;"2024-06-07";"10:12:26"
"31354";1154412;"FEMALE";51;"2024-05-09";"13:25:23"
"31357";1163413;"FEMALE";43;"2024-06-07";"12:42:31"
"31382";1163574;"FEMALE";54;"2024-06-07";"17:34:06"
"31401";1145417;"FEMALE";44;"2024-04-16";"18:04:51"
"31403";1146685;"FEMALE";45;"2024-04-19";"17:59:39"
"31413";1131178;"FEMALE";41;"2024-03-22";"14:54:10"
"31477";1164003;"FEMALE";93;"2024-06-08";"18:00:27"
"31485";1083656;"FEMALE";47;"2024-01-01";"07:56:54"
"31495";1162071;"FEMALE";54;"2024-06-03";"02:59:07"
"31499";1164075;"FEMALE";51;"2024-06-08";"22:15:49"
"31524";1164187;"FEMALE";57;"2024-06-09";"10:26:59"
"31530";1143418;"FEMALE";52;"2024-04-10";"18:54:04"
"31543";1164306;"FEMALE";62;"2024-06-09";"13:25:05"
"31547";1164377;"FEMALE";46;"2024-06-09";"14:41:12"
"31554";1109669;"FEMALE";49;"2024-02-12";"13:36:46"
"31564";1164570;"FEMALE";43;"2024-06-09";"17:08:16"
"31569";1163441;"FEMALE";64;"2024-06-07";"13:38:10"
"31671";1165039;"FEMALE";50;"2024-06-10";"18:21:47"
"31683";1164889;"FEMALE";54;"2024-06-10";"14:26:05"
"31693";1165008;"FEMALE";54;"2024-06-10";"17:34:32"
"31695";1086369;"FEMALE";54;"2024-01-04";"17:39:11"
"31704";1160153;"FEMALE";52;"2024-05-27";"15:23:15"
"31727";1165476;"FEMALE";52;"2024-06-11";"21:13:45"
"31745";1142132;"FEMALE";66;"2024-04-08";"11:30:53"
"31754";1134648;"FEMALE";42;"2024-03-28";"11:14:41"
"31757";1135074;"FEMALE";58;"2024-03-28";"17:46:11"
"31801";1162827;"FEMALE";49;"2024-06-05";"17:25:49"
"31819";1123880;"FEMALE";54;"2024-03-06";"18:59:34"
"31822";1165978;"FEMALE";48;"2024-06-13";"10:34:57"
"31837";1154725;"FEMALE";54;"2024-05-09";"16:05:27"
"31845";1156321;"FEMALE";41;"2024-05-14";"12:15:20"
"31861";1163667;"FEMALE";48;"2024-06-07";"23:25:33"
"31881";1166299;"FEMALE";63;"2024-06-13";"22:53:45"
"31907";1165099;"FEMALE";48;"2024-06-10";"21:01:26"
"31923";1129747;"FEMALE";59;"2024-03-18";"18:37:09"
"31977";1164649;"FEMALE";41;"2024-06-09";"19:17:33"
"31984";1161518;"FEMALE";48;"2024-06-01";"08:48:25"
"31990";1087842;"FEMALE";44;"2024-01-07";"09:01:07"
"31997";1166886;"FEMALE";43;"2024-06-15";"15:47:36"
"32011";1166636;"FEMALE";43;"2024-06-15";"09:02:24"
"32076";1167162;"FEMALE";47;"2024-06-16";"12:59:55"
"32089";1152143;"FEMALE";48;"2024-05-04";"15:27:52"
"32092";1167013;"FEMALE";41;"2024-06-15";"19:48:18"
"32094";1141730;"FEMALE";42;"2024-04-07";"17:08:22"
"32099";1166821;"FEMALE";47;"2024-06-15";"14:40:02"
"32102";1108783;"FEMALE";61;"2024-02-10";"18:16:26"
"32108";1167324;"FEMALE";47;"2024-06-16";"17:46:03"
"32124";1167494;"FEMALE";41;"2024-06-17";"11:44:27"
"32127";1167459;"FEMALE";52;"2024-06-17";"10:41:20"
"32141";1140697;"FEMALE";44;"2024-04-06";"09:54:20"
"32154";1113573;"FEMALE";43;"2024-02-18";"00:09:05"
"32158";1167443;"FEMALE";44;"2024-06-17";"10:01:57"
"32189";1167489;"FEMALE";42;"2024-06-17";"11:34:31"
"32204";1087129;"FEMALE";50;"2024-01-05";"20:24:03"
"32246";1139946;"FEMALE";54;"2024-04-04";"15:46:53"
"32256";1161057;"FEMALE";59;"2024-05-30";"17:43:47"
"32258";1109825;"FEMALE";42;"2024-02-12";"17:21:13"
"32259";1143619;"FEMALE";58;"2024-04-11";"03:00:11"
"32318";1168410;"FEMALE";53;"2024-06-19";"10:48:21"
"32320";1164867;"FEMALE";45;"2024-06-10";"13:43:42"
"32347";1163061;"FEMALE";42;"2024-06-06";"14:02:53"
"32352";1144731;"FEMALE";53;"2024-04-12";"19:23:46"
"32360";1168679;"FEMALE";41;"2024-06-19";"17:27:00"
"32371";1167683;"FEMALE";53;"2024-06-17";"15:14:15"
"32384";1146950;"FEMALE";42;"2024-04-20";"12:03:45"
"32405";1168989;"FEMALE";46;"2024-06-20";"12:45:57"
"32439";1169097;"FEMALE";44;"2024-06-20";"14:25:51"
"32443";1168927;"FEMALE";48;"2024-06-20";"11:46:46"
"32446";1168563;"FEMALE";46;"2024-06-19";"14:36:38"
"32477";1163825;"FEMALE";48;"2024-06-08";"14:06:31"
"32493";1149337;"FEMALE";46;"2024-04-26";"17:55:08"
"32494";1158702;"FEMALE";55;"2024-05-21";"16:49:09"
"32509";1096693;"FEMALE";67;"2024-01-21";"15:56:29"
"32518";1103722;"FEMALE";44;"2024-01-31";"14:39:43"
"32528";1108001;"FEMALE";65;"2024-02-08";"23:54:22"
"32542";1169058;"FEMALE";50;"2024-06-20";"13:49:15"
"32591";1092399;"FEMALE";64;"2024-01-14";"18:53:55"
"32608";1141472;"FEMALE";41;"2024-04-07";"14:30:24"
"32618";1169813;"FEMALE";53;"2024-06-22";"14:21:11"
"32628";1168959;"FEMALE";54;"2024-06-20";"12:16:06"
"32642";1125074;"FEMALE";45;"2024-03-08";"17:24:10"
"32687";1087137;"FEMALE";49;"2024-01-05";"20:39:21"
"32689";1167142;"FEMALE";43;"2024-06-16";"12:10:49"
"32693";1170167;"FEMALE";55;"2024-06-23";"12:05:19"
